Provisional,Location,Parameter,Date,Observed
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/22/2020 9:00:00 AM,76.45
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/22/2020 10:00:00 AM,76.59
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/22/2020 11:00:00 AM,76.76
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/22/2020 12:00:00 PM,77.07
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/22/2020 1:00:00 PM,77.03
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/22/2020 2:00:00 PM,77.5
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/22/2020 3:00:00 PM,77.13
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/22/2020 4:00:00 PM,77.21
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/22/2020 5:00:00 PM,77.27
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/22/2020 6:00:00 PM,77.25
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/22/2020 7:00:00 PM,77.18
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/22/2020 8:00:00 PM,76.94
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/22/2020 9:00:00 PM,76.69
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/22/2020 10:00:00 PM,76.66
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/22/2020 11:00:00 PM,76.3
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 12:00:00 AM,75.79
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 1:00:00 AM,75.5
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 2:00:00 AM,75.44
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 3:00:00 AM,75.39
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 4:00:00 AM,75.31
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 5:00:00 AM,75.27
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 6:00:00 AM,75.18
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 7:00:00 AM,75.15
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 8:00:00 AM,75.13
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 9:00:00 AM,75.34
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 10:00:00 AM,75.75
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 11:00:00 AM,76.16
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 12:00:00 PM,76.32
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 1:00:00 PM,76.57
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 2:00:00 PM,77.03
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 3:00:00 PM,77.24
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 4:00:00 PM,76.88
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 5:00:00 PM,76.92
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 6:00:00 PM,76.83
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 7:00:00 PM,76.62
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 8:00:00 PM,76.52
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 9:00:00 PM,76.56
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 10:00:00 PM,76.52
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/23/2020 11:00:00 PM,76.32
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 12:00:00 AM,76.16
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 1:00:00 AM,75.94
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 2:00:00 AM,75.78
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 3:00:00 AM,75.59
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 4:00:00 AM,75.52
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 5:00:00 AM,75.46
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 6:00:00 AM,75.41
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 7:00:00 AM,75.29
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 8:00:00 AM,75.28
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 9:00:00 AM,75.36
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 10:00:00 AM,75.7
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 11:00:00 AM,76.25
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 12:00:00 PM,76.54
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 1:00:00 PM,76.77
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 2:00:00 PM,77.32
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 3:00:00 PM,77.16
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 4:00:00 PM,77.38
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 5:00:00 PM,77.61
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 6:00:00 PM,77.52
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 7:00:00 PM,77.43
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 8:00:00 PM,77.56
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 9:00:00 PM,76.85
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 10:00:00 PM,76.47
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/24/2020 11:00:00 PM,76.43
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 12:00:00 AM,76.25
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 1:00:00 AM,76.03
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 2:00:00 AM,75.8
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 3:00:00 AM,75.65
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 4:00:00 AM,75.43
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 5:00:00 AM,75.28
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 6:00:00 AM,75.18
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 7:00:00 AM,75.12
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 8:00:00 AM,75.13
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 9:00:00 AM,75.36
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 10:00:00 AM,75.66
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 11:00:00 AM,76.23
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 12:00:00 PM,76.71
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 1:00:00 PM,77.08
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 2:00:00 PM,77.65
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 3:00:00 PM,77.44
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 4:00:00 PM,77.52
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 5:00:00 PM,77.96
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 6:00:00 PM,78.09
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 7:00:00 PM,77.93
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 8:00:00 PM,77.96
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 9:00:00 PM,77.47
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 10:00:00 PM,77.29
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/25/2020 11:00:00 PM,77.22
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 12:00:00 AM,77.05
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 1:00:00 AM,76.88
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 2:00:00 AM,76.69
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 3:00:00 AM,76.55
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 4:00:00 AM,76.45
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 5:00:00 AM,76.33
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 6:00:00 AM,76.19
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 7:00:00 AM,76.02
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 8:00:00 AM,76.18
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 9:00:00 AM,76.51
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 10:00:00 AM,76.75
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 11:00:00 AM,76.95
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 12:00:00 PM,77.12
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 1:00:00 PM,77.49
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 2:00:00 PM,78.06
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 3:00:00 PM,78.04
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 4:00:00 PM,78.1
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 5:00:00 PM,78.24
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 6:00:00 PM,78.23
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 7:00:00 PM,78.19
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 8:00:00 PM,78.05
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 9:00:00 PM,78.01
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 10:00:00 PM,78.05
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/26/2020 11:00:00 PM,77.79
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 12:00:00 AM,77.58
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 1:00:00 AM,77.38
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 2:00:00 AM,77.18
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 3:00:00 AM,77
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 4:00:00 AM,76.86
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 5:00:00 AM,76.66
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 6:00:00 AM,76.58
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 7:00:00 AM,76.56
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 8:00:00 AM,76.59
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 9:00:00 AM,76.72
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 10:00:00 AM,76.98
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 11:00:00 AM,77.87
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 12:00:00 PM,78.28
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 1:00:00 PM,78.68
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 2:00:00 PM,79.15
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 3:00:00 PM,78.76
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 4:00:00 PM,78.51
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 5:00:00 PM,78.64
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 6:00:00 PM,78.99
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 7:00:00 PM,78.92
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 8:00:00 PM,78.76
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 9:00:00 PM,78.52
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 10:00:00 PM,78.37
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/27/2020 11:00:00 PM,78.24
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 12:00:00 AM,78.05
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 1:00:00 AM,77.91
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 2:00:00 AM,77.76
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 3:00:00 AM,77.62
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 4:00:00 AM,77.48
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 5:00:00 AM,77.36
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 6:00:00 AM,77.23
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 7:00:00 AM,77.12
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 8:00:00 AM,77.1
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 9:00:00 AM,77.21
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 10:00:00 AM,77.62
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 11:00:00 AM,78.04
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 12:00:00 PM,77.93
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 1:00:00 PM,78.52
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 2:00:00 PM,79.02
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 3:00:00 PM,79.36
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 4:00:00 PM,79.17
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 5:00:00 PM,79.28
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 6:00:00 PM,79.17
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 7:00:00 PM,79.02
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 8:00:00 PM,78.98
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 9:00:00 PM,78.93
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 10:00:00 PM,78.77
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/28/2020 11:00:00 PM,78.37
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 12:00:00 AM,78.08
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 1:00:00 AM,77.82
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 2:00:00 AM,77.69
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 3:00:00 AM,77.49
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 4:00:00 AM,77.39
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 5:00:00 AM,77.26
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 6:00:00 AM,77.1
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 7:00:00 AM,76.84
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 8:00:00 AM,76.89
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 9:00:00 AM,76.95
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 10:00:00 AM,77.23
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 11:00:00 AM,78.09
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 12:00:00 PM,78.75
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 1:00:00 PM,79.17
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 2:00:00 PM,79.68
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 3:00:00 PM,79.18
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 4:00:00 PM,79.41
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 5:00:00 PM,79.65
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 6:00:00 PM,79.31
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 7:00:00 PM,78.87
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 8:00:00 PM,78.66
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 9:00:00 PM,78.58
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 10:00:00 PM,78.54
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/29/2020 11:00:00 PM,78.34
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/30/2020 12:00:00 AM,78.15
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/30/2020 1:00:00 AM,77.91
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/30/2020 2:00:00 AM,77.78
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/30/2020 3:00:00 AM,77.69
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/30/2020 4:00:00 AM,77.48
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/30/2020 5:00:00 AM,77.36
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/30/2020 6:00:00 AM,77.22
Provisional,LK WINNIPESAUKEE @ WEIRS BEACH,WATER TEMPERATURE (HOUR) [DEGF],7/30/2020 7:00:00 AM,77.14
